team,season,week,off_plays,off_epa_per_play,off_success_rate,def_plays,def_epa_per_play_allowed,def_success_allowed,neutral_plays,neutral_pass_plays,neutral_pass_rate,league_neutral_pass_rate,proe,pace_plays,off_epa_per_play_4w,off_success_rate_4w,def_epa_per_play_allowed_4w,def_success_allowed_4w,pace_plays_4w,proe_4w,off_pass_attempts,off_rush_attempts,off_dropbacks
DET,2025,3,86,0.2867489157007643,0.5930232558139535,74,0.15812726074838293,0.5540540540540541,31,11,0.3548387096774194,0.527599486521181,-0.17276077684376168,86,0.17896133486596058,0.5327289223338537,0.07348439235133429,0.4870102660800335,82.0,-0.04651584135284015,30,37,29
GB,2025,3,83,-0.09447875355263824,0.39759036144578314,79,-0.09277101683955058,0.4050632911392405,33,15,0.45454545454545453,0.527599486521181,-0.07305403197572652,83,0.04557760306594657,0.4639026695015356,-0.07209476646505181,0.4268862320048519,76.0,-0.08010795699264163,35,29,31
HOU,2025,3,79,-0.2218793544977546,0.3670886075949367,88,-0.12352672674320249,0.375,35,22,0.6285714285714286,0.527599486521181,0.10097194205024751,79,-0.11436746822116063,0.3872463894744123,-0.06403991544315475,0.4301546391752577,72.0,0.03266203327095477,45,16,42
IND,2025,3,71,0.2662427980970868,0.6056338028169014,88,-0.07971267537933627,0.4772727272727273,11,9,0.8181818181818182,0.527599486521181,0.2905823316606372,71,0.22430737790345315,0.5624368704904659,-0.024149721833959387,0.502027417027417,81.0,0.09297459652469453,29,25,27
JAX,2025,3,88,-0.12352672674320249,0.375,79,-0.2218793544977546,0.3670886075949367,42,23,0.5476190476190477,0.527599486521181,0.020019561097866623,88,0.014068549105813353,0.45211896084478087,-0.08218232450167086,0.42492376212065097,85.66666666666667,-0.009156313500952326,45,24,43
KC,2025,3,85,0.082586886550286,0.47058823529411764,78,-0.11772766973892032,0.4230769230769231,42,30,0.7142857142857143,0.527599486521181,0.18668622776453325,85,0.0593020958388566,0.4619146324284076,0.04207702652329054,0.477991452991453,79.33333333333333,0.07739339410138683,46,23,41
LA,2025,3,81,-0.106058276357205,0.5308641975308642,82,-0.0484871577610416,0.3902439024390244,35,16,0.45714285714285713,0.527599486521181,-0.07045662937832392,81,0.006868386318574217,0.4855017410572966,-0.06474313743066833,0.4081913486598981,78.0,-0.020584393504883742,35,31,34
LAC,2025,3,103,-0.06078448737018235,0.42718446601941745,69,-0.096169698887204,0.3188405797101449,48,29,0.6041666666666666,0.527599486521181,0.07656718014548558,103,0.021610233758777297,0.49120434581599626,-0.07174885117662379,0.3801301469261253,84.33333333333333,0.12930632035641831,58,28,53
LV,2025,3,83,-0.021253567323442746,0.39759036144578314,76,0.22180377051351646,0.5394736842105263,16,8,0.5,0.527599486521181,-0.02759948652118105,83,-0.06329908159206907,0.4044813399941229,0.028078119479369373,0.48348756506651247,81.66666666666667,0.011130514680612694,36,30,35
MIA,2025,3,75,0.06790751393789544,0.4533333333333333,74,0.22068571042299107,0.5405405405405406,32,17,0.53125,0.527599486521181,0.003650513478818951,75,-0.006135168049542371,0.4656715506715507,0.21915149542783963,0.5140665552430258,69.66666666666667,-0.03660096680086881,37,24,35
MIN,2025,3,81,0.04211351540195726,0.5061728395061729,75,-0.5131050496633522,0.3333333333333333,5,2,0.4,0.527599486521181,-0.12759948652118103,81,-0.13035847002020984,0.44557805668916783,-0.20392421287292617,0.3955736224028907,73.33333333333333,-0.08527850303275288,30,30,29
NE,2025,3,83,-0.08275977351402707,0.5060240963855421,67,0.037468084264717996,0.5223880597014925,34,20,0.5882352941176471,0.527599486521181,0.06063580759646603,83,0.01771715133360889,0.4647674948879768,0.0639250182303676,0.4779755070799847,84.0,0.006872245716461334,50,24,47
NO,2025,3,99,-0.239539460718169,0.42424242424242425,72,0.1643441505057495,0.5277777777777778,6,2,0.3333333333333333,0.527599486521181,-0.19426615318784773,99,-0.13738470231680414,0.4425493323326141,0.06923358049760077,0.4811621966794381,93.0,-0.060220247846620445,48,25,45
NYG,2025,3,78,-0.11772766973892032,0.4230769230769231,85,0.082586886550286,0.47058823529411764,24,10,0.4166666666666667,0.527599486521181,-0.11093281985451436,78,-0.014872694562906852,0.42992068906703057,0.09649703121408577,0.48335426124472775,82.66666666666667,-0.00738800383790585,42,24,38
NYJ,2025,3,85,-0.0688976717624721,0.5058823529411764,94,-0.05323008134460883,0.39361702127659576,25,17,0.68,0.527599486521181,0.152400513478819,85,-0.02699066382003214,0.4925857843137255,0.11157916203383376,0.4558163577722696,76.33333333333333,-0.20089150734140934,50,17,46
PHI,2025,3,82,-0.0484871577610416,0.3902439024390244,81,-0.106058276357205,0.5308641975308642,11,6,0.5454545454545454,0.527599486521181,0.017855058933364365,82,0.05095204368338276,0.45286962360133093,-0.0010558422307623179,0.5012790568346124,79.0,-0.03853278498268701,40,26,38
PIT,2025,3,67,0.037468084264717996,0.5223880597014925,83,-0.08275977351402707,0.5060240963855421,30,13,0.43333333333333335,0.527599486521181,-0.0942661531878477,67,0.011895282617680603,0.4696264292572227,0.03437476784729726,0.5024145361935547,72.66666666666667,-0.022293468743370754,27,24,24
SEA,2025,3,72,0.1643441505057495,0.5277777777777778,99,-0.239539460718169,0.42424242424242425,4,1,0.25,0.527599486521181,-0.27759948652118105,72,0.036733738777590376,0.5004617832247974,-0.14608871261858167,0.4306525933492226,73.66666666666667,-0.16575326565144352,21,35,21
SF,2025,3,77,-0.022365738140516345,0.5584415584415584,84,-0.0027177057527232305,0.42857142857142855,35,22,0.6285714285714286,0.527599486521181,0.10097194205024751,77,0.0055502072735737614,0.5080293162431868,-0.055520430940323974,0.47777080981646386,84.33333333333333,0.041631224449615124,44,19,41
TB,2025,3,94,-0.05323008134460883,0.39361702127659576,85,-0.0688976717624721,0.5058823529411764,25,11,0.44,0.527599486521181,-0.08759948652118105,94,0.00962168030347259,0.4426666192404292,-0.019310581902829072,0.46821311122179005,88.33333333333333,-0.03142497216058846,38,33,33
TEN,2025,3,88,-0.07971267537933627,0.4772727272727273,71,0.2662427980970868,0.6056338028169014,7,4,0.5714285714285714,0.527599486521181,0.04382908490739035,88,-0.1076171601191054,0.4226190476190476,0.11932277029866518,0.5183959573120626,84.33333333333333,-0.03757785755717136,50,20,45
WAS,2025,3,76,0.22180377051351646,0.5394736842105263,83,-0.021253567323442746,0.39759036144578314,26,9,0.34615384615384615,0.527599486521181,-0.1814456403673349,76,0.07482026546766983,0.4898097958073478,-0.029349197798824455,0.4232522629974705,82.0,0.020033648583746566,25,32,22
ARI,2025,4,83,-0.005908567067620886,0.4578313253012048,82,0.06062517603576129,0.4634146341463415,23,16,0.6956521739130435,0.5263908701854494,0.16926130372759407,83,0.012189018741176056,0.4486538285647767,-0.014663053757948446,0.4743635696780754,79.25,0.09252829130743737,54,13,51
ATL,2025,4,83,0.20917648370603634,0.5421686746987951,74,0.16809281173058138,0.5405405405405406,35,15,0.42857142857142855,0.5263908701854494,-0.09781944161402084,83,-0.03669292226271855,0.4569514758309572,-0.014374890627619957,0.4679631554631555,84.0,-0.05497106169463302,29,33,28
BAL,2025,4,71,-0.04285709853372726,0.49295774647887325,87,0.1844871809128276,0.47126436781609193,18,13,0.7222222222222222,0.5263908701854494,0.19583135203677282,71,0.13911705072296504,0.5129876309453774,0.11202549546635113,0.49740906751538666,73.25,0.08120543541936412,41,13,40
BUF,2025,4,76,0.12407909221305106,0.47368421052631576,80,-0.027740165248898073,0.4875,25,13,0.52,0.5263908701854494,-0.006390870185449371,76,0.18196591298586692,0.49136623652651906,0.0526337915748574,0.48152215375586854,86.25,-0.07343989001543501,29,27,28
CAR,2025,4,87,-0.17894188140486994,0.47126436781609193,65,0.2501910423578361,0.4307692307692308,17,10,0.5882352941176471,0.5263908701854494,0.06184442393219769,87,-0.056168546930184166,0.4607994974374285,0.0005734686097382466,0.4269117757022052,83.75,0.023274803959320883,41,28,38
CHI,2025,4,86,-0.07257224048426508,0.45348837209302323,66,-0.17201697776194444,0.5454545454545454,33,19,0.5757575757575758,0.5263908701854494,0.04936670557212641,86,-0.025603554927249292,0.43108850129198967,0.015795310350471117,0.5113969208796795,83.5,0.0041445035197225505,44,23,42
CIN,2025,4,68,-0.15515739923456062,0.38235294117647056,93,0.17166480678073373,0.5053763440860215,15,9,0.6,0.5263908701854494,0.07360912981455059,68,-0.16311251048505723,0.4187337585636664,0.05047158658870767,0.47932407750724404,73.5,0.017223838270797806,33,14,29
CLE,2025,4,86,-0.3820344020803852,0.3023255813953488,79,-0.08332747191621316,0.43037974683544306,12,6,0.5,0.5263908701854494,-0.02639087018544939,86,-0.19745036300744762,0.3855428703075604,-0.0358502428432229,0.42767625510697577,86.75,0.037648626730976464,40,26,38
DAL,2025,4,89,0.23102421431837963,0.5280898876404494,105,0.24406398523744527,0.5238095238095238,30,14,0.4666666666666667,0.5263908701854494,-0.059724203518782715,89,0.12498560011380236,0.5039353330471115,0.2011811783915224,0.5077561327561327,91.5,-0.018725114511185817,42,27,41
DEN,2025,4,93,0.17166480678073373,0.5053763440860215,68,-0.15515739923456062,0.38235294117647056,11,8,0.7272727272727273,0.5263908701854494,0.2008818570872779,93,0.03303853899479745,0.4486991584852735,-0.06983826994353942,0.4157370910137802,82.25,0.035096114983238294,44,34,44
DET,2025,4,79,-0.08332747191621316,0.43037974683544306,86,-0.3820344020803852,0.3023255813953488,15,7,0.4666666666666667,0.5263908701854494,-0.059724203518782715,79,0.11338913317041717,0.507141628459251,-0.04039530625659558,0.4408390949088623,81.25,-0.04981793189432579,30,28,27
GB,2025,4,105,0.24406398523744527,0.5238095238095238,89,0.23102421431837963,0.5280898876404494,42,23,0.5476190476190477,0.5263908701854494,0.021228177433598283,105,0.09519919860882124,0.4788793830785326,0.00368497873080606,0.4521871459137513,83.25,-0.054773923386081655,50,32,46
HOU,2025,4,82,0.06947528488687195,0.4146341463414634,63,-0.404159266564492,0.3492063492063492,38,19,0.5,0.5263908701854494,-0.02639087018544939,82,-0.0684067799441525,0.3940933286911751,-0.14906975322348906,0.4099175666830306,74.5,0.017898807406853734,35,36,33
IND,2025,4,79,-0.06389130758340592,0.46835443037974683,89,0.0006222581809394542,0.5280898876404494,36,23,0.6388888888888888,0.5263908701854494,0.11249801870343945,79,0.1522577065317384,0.5389162604627862,-0.017956726830234675,0.5085430346806752,80.5,0.09785545206938076,40,20,35
JAX,2025,4,88,-0.02903977862544017,0.45454545454545453,79,-0.11251837842031498,0.46835443037974683,32,10,0.3125,0.5263908701854494,-0.2138908701854494,88,0.003291467172999972,0.4527255842699493,-0.08976633798133189,0.43578142918542495,86.25,-0.06033995267207659,34,30,32
KC,2025,4,87,0.1844871809128276,0.47126436781609193,71,-0.04285709853372726,0.49295774647887325,15,11,0.7333333333333333,0.5263908701854494,0.2069424631478839,87,0.09059836710734935,0.46425206627532867,0.020843495259036088,0.48173302636330806,81.25,0.1097806613630111,43,28,40
LA,2025,4,89,0.0006222581809394542,0.5280898876404494,79,-0.06389130758340592,0.46835443037974683,47,29,0.6170212765957447,0.5263908701854494,0.0906304064102953,89,0.005306854284165527,0.49614877770308485,-0.06453017996885273,0.42323211908986025,80.75,0.007219306473911016,48,24,44
LAC,2025,4,78,-0.06663151564880179,0.47435897435897434,92,-0.02610559207127162,0.4782608695652174,23,16,0.6956521739130435,0.5263908701854494,0.16926130372759407,78,-0.000450203593117475,0.4869930029517408,-0.06033803640028574,0.40466282758589833,82.75,0.13929506619921225,48,15,44
LV,2025,4,66,-0.17201697776194444,0.5454545454545454,86,-0.07257224048426508,0.45348837209302323,30,10,0.3333333333333333,0.5263908701854494,-0.19305753685211607,66,-0.09047855563453791,0.4397246413592285,0.002915529488460758,0.47598776682314015,77.75,-0.0399164982025695,22,29,22
MIA,2025,4,73,0.17593621648391794,0.4794520547945205,80,0.07462581447435622,0.575,19,8,0.42105263157894735,0.5263908701854494,-0.10533823860650204,73,0.0393826780838227,0.4691166767022931,0.18302007518946878,0.5292999164322694,70.5,-0.05378528475227712,29,29,27
MIN,2025,4,91,0.055690011770438634,0.4725274725274725,68,0.14071300116850205,0.5882352941176471,11,6,0.5454545454545454,0.5263908701854494,0.019063675269096025,91,-0.08384634957254773,0.45231541064874403,-0.11776490936256911,0.4437390403315798,77.75,-0.059192958457290654,57,18,54
NE,2025,4,65,0.2501910423578361,0.4307692307692308,87,-0.17894188140486994,0.47126436781609193,6,2,0.3333333333333333,0.5263908701854494,-0.19305753685211607,65,0.0758356240896657,0.4562679288582903,0.0032082933215582116,0.4762977222640115,79.25,-0.04311019992568302,23,23,22
NO,2025,4,80,-0.027740165248898073,0.4875,76,0.12407909221305106,0.47368421052631576,27,11,0.4074074074074074,0.5263908701854494,-0.118983462778042,80,-0.10997356804982762,0.45378699924946053,0.08294495842646334,0.4792927001411575,89.75,-0.07491105157947583,35,32,35
NYG,2025,4,92,-0.02610559207127162,0.4782608695652174,78,-0.06663151564880179,0.47435897435897434,39,17,0.4358974358974359,0.5263908701854494,-0.09049343428801349,92,-0.017680918939998045,0.44200573419157724,0.05571489449836388,0.48110543952328944,85.0,-0.02816436145043276,34,42,30
NYJ,2025,4,80,0.07462581447435622,0.575,73,0.17593621648391794,0.4794520547945205,7,3,0.42857142857142855,0.5263908701854494,-0.09781944161402084,80,-0.0015865442464350517,0.5131893382352941,0.1276684256463548,0.4617252820278323,77.25,-0.1751234909095622,40,23,35
PHI,2025,4,78,-0.05126853717431571,0.46153846153846156,88,-0.1478764532766823,0.3977272727272727,6,5,0.8333333333333334,0.5263908701854494,0.306942463147884,78,0.025396898468958144,0.4550368330856136,-0.037760994992242315,0.47539111080777746,78.75,0.04783602704995574,31,27,31
PIT,2025,4,68,0.14071300116850205,0.5882352941176471,91,0.055690011770438634,0.4725274725274725,10,6,0.6,0.5263908701854494,0.07360912981455059,68,0.04409971225538596,0.4992786454723288,0.039703578828082606,0.49494277027703415,71.5,0.0016821808961095808,25,26,25
SEA,2025,4,82,0.06062517603576129,0.4634146341463415,83,-0.005908567067620886,0.4578313253012048,21,7,0.3333333333333333,0.5263908701854494,-0.19305753685211607,82,0.042706598092133105,0.49119999595518343,-0.11104367623084148,0.43744727633721814,75.75,-0.17257933345161167,32,34,30
SF,2025,4,79,-0.11251837842031498,0.46835443037974683,88,-0.02903977862544017,0.45454545454545453,17,9,0.5294117647058824,0.5263908701854494,0.0030208945204329707,79,-0.023966939149898423,0.49811059477732683,-0.04890026786160303,0.4719644709987115,83.0,0.03197864196731959,43,23,41
TB,2025,4,88,-0.1478764532766823,0.3977272727272727,78,-0.05126853717431571,0.46153846153846156,6,4,0.6666666666666666,0.5263908701854494,0.14027579648121724,88,-0.029752853091566132,0.4314317826121401,-0.02730007072070073,0.4665444488009579,88.25,0.011500219999862962,46,25,43
TEN,2025,4,63,-0.404159266564492,0.3492063492063492,82,0.06947528488687195,0.4146341463414634,23,12,0.5217391304347826,0.5263908701854494,-0.004651739750666795,63,-0.18175268673045206,0.404265873015873,0.10686089894571689,0.49245550456941284,79.0,-0.029346328105545216,33,16,29
WAS,2025,4,74,0.16809281173058138,0.5405405405405406,83,0.20917648370603634,0.5421686746987951,12,8,0.6666666666666666,0.5263908701854494,0.14027579648121724,74,0.09813840203339771,0.502492481990646,0.030282222577390744,0.4529813659228017,80.0,0.050094185558114235,35,21,30
ARI,2025,5,87,-0.06345322466970844,0.39080459770114945,82,-0.025630914282312782,0.45121951219512196,14,6,0.42857142857142855,0.5984375,-0.1698660714285714,87,-0.007680545091428619,0.43524386687895295,0.0016660459222726121,0.4819052898321191,80.75,0.03943970772259499,40,28,37
BAL,2025,5,62,-0.25048134587220805,0.43548387096774194,84,0.3162618902825078,0.6190476190476191,9,3,0.3333333333333333,0.5984375,-0.26510416666666664,62,-0.008576509419524828,0.48101352826477767,0.14015083748145046,0.5295294628433291,71.0,0.029307328024997928,23,20,21
BUF,2025,5,82,0.01964283802351936,0.5121951219512195,77,0.06881055938400402,0.5194805194805194,38,20,0.5263157894736842,0.5984375,-0.07212171052631577,82,0.13593649193621918,0.49677350758036165,-0.015236792253579455,0.4705472132034632,80.25,-0.07709238337471348,43,25,39
CAR,2025,5,89,0.11509170787089631,0.4606741573033708,72,0.12118798379967179,0.4444444444444444,21,11,0.5238095238095238,0.5984375,-0.07462797619047612,89,-0.0006506405003512926,0.47856543936067375,0.008489726122419716,0.41912044778892604,86.75,0.01066241085066899,38,29,33
CIN,2025,5,80,-0.01911194250549498,0.4875,79,0.1880626404845078,0.5443037974683544,7,5,0.7142857142857143,0.5984375,0.11584821428571435,80,-0.15126552314055766,0.4303146409166076,0.11951259574472387,0.5154000268743326,76.5,0.056253481286940646,49,13,45
CLE,2025,5,89,-0.008132147933331526,0.4157303370786517,79,0.04352700030797874,0.46835443037974683,36,16,0.4444444444444444,0.5984375,-0.15399305555555554,89,-0.17745805095589126,0.3894754545772233,-0.008343519795354899,0.4344707450548536,86.5,-0.026244430158339216,35,34,35
DAL,2025,5,81,0.26112837212458967,0.48148148148148145,98,0.025449663090013622,0.5,16,10,0.625,0.5984375,0.026562500000000044,81,0.1555615642609675,0.49592732503910336,0.16476903915690044,0.49963924963924966,93.25,-0.021355203887533994,33,24,33
DEN,2025,5,95,0.06264112544534678,0.4842105263157895,79,-0.004609148137042614,0.4177215189873418,35,18,0.5142857142857142,0.5984375,-0.08415178571428572,95,0.07608334692551108,0.4637735291946556,-0.016314581819591972,0.4389986395917845,83.0,-0.009354594847451284,46,28,44
DET,2025,5,79,0.1880626404845078,0.5443037974683544,80,-0.01911194250549498,0.4875,14,8,0.5714285714285714,0.5984375,-0.02700892857142856,79,0.173887380904157,0.5347838428865805,-0.09137006267111966,0.4377140949088623,80.25,-0.04219222976488246,28,32,28
HOU,2025,5,84,0.3162618902825078,0.6190476190476191,62,-0.25048134587220805,0.43548387096774194,15,7,0.4666666666666667,0.5984375,-0.13177083333333328,84,0.04098553017292842,0.4567499702951851,-0.19304004375066885,0.4187885344249661,76.5,-0.0038710948593073113,38,30,35
IND,2025,5,75,0.24241038223435094,0.5066666666666667,81,-0.22581754351052025,0.5061728395061729,9,6,0.6666666666666666,0.5984375,0.06822916666666667,75,0.15001364505286238,0.5273476330118058,-0.03467770158643732,0.5145505302715041,78.0,0.11967529339296329,38,28,35
